K,B,Sg,Sg_lbls,F(Sg),Sgb,Sgb_lbls,F(Sgb)b4B,F(Sgb),Boostedgb,usedBbudgetgb,Sbg,Sbg_lbls,F(Sbg)b4B,F(Sbg),Boostedbg,usedBbudgetbg,r,n,m,greedyTime,greedyBoostTime,boostGreedyTime,dataset,graphid
4,3,"{16, 42, 44, 47}","{16: 1, 42: 1, 44: 1, 47: 1}",197.53333333333333,"{16, 42, 44, 47}","{16: 1, 42: 1, 44: 1, 47: 1}",197.53333333333333,200.53333333333333,"[15, 23, 27]",3,"{16, 42, 44, 47}","{16: 1, 42: 1, 44: 1, 47: 1}",197.53333333333333,200.53333333333333,"[15, 23, 27]",3,7.5,224,50,0.7895219326019287,0.7739279270172119,0.6954770088195801,studentportuguese (30),7
4,2,"{16, 42, 44, 47}","{16: 1, 42: 1, 44: 1, 47: 1}",197.53333333333333,"{16, 42, 44, 47}","{16: 1, 42: 1, 44: 1, 47: 1}",197.53333333333333,199.53333333333333,"[15, 23]",2,"{16, 42, 44, 47}","{16: 1, 42: 1, 44: 1, 47: 1}",197.53333333333333,199.53333333333333,"[15, 23]",2,7.5,224,50,0.6342899799346924,0.709263801574707,0.618781328201294,studentportuguese (30),7
4,1,"{16, 42, 44, 47}","{16: 1, 42: 1, 44: 1, 47: 1}",197.53333333333333,"{16, 42, 44, 47}","{16: 1, 42: 1, 44: 1, 47: 1}",197.53333333333333,198.53333333333333,[15],1,"{16, 42, 44, 47}","{16: 1, 42: 1, 44: 1, 47: 1}",197.53333333333333,198.53333333333333,[15],1,7.5,224,50,0.6566600799560547,0.6544110774993896,0.696476936340332,studentportuguese (30),7
4,0,"{16, 42, 44, 47}","{16: 1, 42: 1, 44: 1, 47: 1}",197.53333333333333,"{16, 42, 44, 47}","{16: 1, 42: 1, 44: 1, 47: 1}",197.53333333333333,197.53333333333333,[],0,"{16, 42, 44, 47}","{16: 1, 42: 1, 44: 1, 47: 1}",197.53333333333333,197.53333333333333,[],0,7.5,224,50,0.7661130428314209,0.6686091423034668,0.6170589923858643,studentportuguese (30),7
5,4,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,202.78333333333333,"[15, 23, 27, 29]",4,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,202.78333333333333,"[15, 23, 27, 29]",4,7.5,224,50,0.7957770824432373,0.8351259231567383,0.8318922519683838,studentportuguese (30),7
5,3,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,201.78333333333333,"[15, 23, 27]",3,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,201.78333333333333,"[15, 23, 27]",3,7.5,224,50,0.8753752708435059,0.8674769401550293,0.8179879188537598,studentportuguese (30),7
5,2,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,200.78333333333333,"[15, 23]",2,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,200.78333333333333,"[15, 23]",2,7.5,224,50,0.8870809078216553,1.291327953338623,1.0688941478729248,studentportuguese (30),7
5,1,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,199.78333333333333,[15],1,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,199.78333333333333,[15],1,7.5,224,50,0.9771459102630615,0.9680581092834473,1.250093936920166,studentportuguese (30),7
5,0,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,198.78333333333333,[],0,"{39, 42, 44, 47, 16}","{39: 1, 42: 1, 44: 1, 47: 1, 16: 1}",198.78333333333333,198.78333333333333,[],0,7.5,224,50,1.096153974533081,1.034057855606079,1.050771951675415,studentportuguese (30),7
1,4,{42},{42: 1},201.12025987858036,{42},{42: 1},201.12025987858036,205.12025987858036,"[23, 27, 55, 71]",4,{42},{42: 1},201.12025987858036,205.12025987858036,"[23, 27, 55, 71]",4,8.0,224,50,0.352741003036499,0.27994775772094727,0.30434703826904297,studentportuguese (30),8
1,3,{42},{42: 1},201.12025987858036,{42},{42: 1},201.12025987858036,204.12025987858036,"[23, 27, 55]",3,{42},{42: 1},201.12025987858036,204.12025987858036,"[23, 27, 55]",3,8.0,224,50,0.2692747116088867,0.335582971572876,0.31620216369628906,studentportuguese (30),8
1,2,{42},{42: 1},201.12025987858036,{42},{42: 1},201.12025987858036,203.12025987858036,"[23, 27]",2,{42},{42: 1},201.12025987858036,203.12025987858036,"[23, 27]",2,8.0,224,50,0.31084108352661133,0.3319220542907715,0.37204885482788086,studentportuguese (30),8
1,1,{42},{42: 1},201.12025987858036,{42},{42: 1},201.12025987858036,202.12025987858036,[23],1,{42},{42: 1},201.12025987858036,202.12025987858036,[23],1,8.0,224,50,0.2868809700012207,0.28262901306152344,0.2904350757598877,studentportuguese (30),8
1,0,{42},{42: 1},201.12025987858036,{42},{42: 1},201.12025987858036,201.12025987858036,[],0,{42},{42: 1},201.12025987858036,201.12025987858036,[],0,8.0,224,50,0.23871707916259766,0.2789149284362793,0.30474090576171875,studentportuguese (30),8
2,4,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,211.78626373626375,"[23, 27, 55, 71]",4,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,211.78626373626375,"[23, 27, 55, 71]",4,8.0,224,50,0.7050037384033203,0.5947210788726807,0.6741819381713867,studentportuguese (30),8
2,3,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,210.78626373626375,"[23, 27, 55]",3,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,210.78626373626375,"[23, 27, 55]",3,8.0,224,50,0.696282148361206,0.5936498641967773,0.6045770645141602,studentportuguese (30),8
2,2,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,209.78626373626375,"[23, 27]",2,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,209.78626373626375,"[23, 27]",2,8.0,224,50,0.5915749073028564,0.5737168788909912,0.6136791706085205,studentportuguese (30),8
2,1,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,208.78626373626375,[23],1,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,208.78626373626375,[23],1,8.0,224,50,0.5951399803161621,0.5882911682128906,0.610724925994873,studentportuguese (30),8
2,0,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,207.78626373626375,[],0,"{42, 44}","{42: 1, 44: 1}",207.78626373626375,207.78626373626375,[],0,8.0,224,50,0.602104902267456,0.6180918216705322,0.6410009860992432,studentportuguese (30),8
3,4,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,214.10769230769233,"[23, 27, 55, 71]",4,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,214.10769230769233,"[23, 27, 55, 71]",4,8.0,224,50,0.976452112197876,1.194018840789795,1.0293221473693848,studentportuguese (30),8
3,3,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,213.10769230769233,"[23, 27, 55]",3,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,213.10769230769233,"[23, 27, 55]",3,8.0,224,50,1.0074560642242432,0.9832980632781982,0.9874749183654785,studentportuguese (30),8
3,2,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,212.10769230769233,"[23, 27]",2,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,212.10769230769233,"[23, 27]",2,8.0,224,50,0.9109580516815186,0.8852617740631104,0.968055009841919,studentportuguese (30),8
3,1,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,211.10769230769233,[23],1,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,211.10769230769233,[23],1,8.0,224,50,0.9563369750976562,1.0797100067138672,0.9368598461151123,studentportuguese (30),8
3,0,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,210.10769230769233,[],0,"{24, 42, 44}","{24: 1, 42: 1, 44: 1}",210.10769230769233,210.10769230769233,[],0,8.0,224,50,0.8862078189849854,0.888803243637085,1.0058479309082031,studentportuguese (30),8
4,4,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,215.80769230769232,"[23, 27, 55, 71]",4,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,215.80769230769232,"[23, 27, 55, 71]",4,8.0,224,50,1.1060128211975098,1.4996190071105957,1.4956002235412598,studentportuguese (30),8
4,3,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,214.80769230769232,"[23, 27, 55]",3,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,214.80769230769232,"[23, 27, 55]",3,8.0,224,50,1.2796509265899658,1.2558395862579346,1.2700910568237305,studentportuguese (30),8
4,2,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,213.80769230769232,"[23, 27]",2,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,213.80769230769232,"[23, 27]",2,8.0,224,50,1.3684470653533936,1.3911809921264648,1.2777280807495117,studentportuguese (30),8
4,1,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,212.80769230769232,[23],1,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,212.80769230769232,[23],1,8.0,224,50,1.2494750022888184,1.4302515983581543,1.3932182788848877,studentportuguese (30),8
4,0,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,211.80769230769232,[],0,"{24, 42, 44, 12}","{24: 1, 42: 1, 44: 1, 12: 1}",211.80769230769232,211.80769230769232,[],0,8.0,224,50,1.2100412845611572,1.3011009693145752,1.3443841934204102,studentportuguese (30),8
5,4,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,216.64102564102566,"[23, 27, 55, 71]",4,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,216.64102564102566,"[23, 27, 55, 71]",4,8.0,224,50,1.5638608932495117,1.638296127319336,1.4686777591705322,studentportuguese (30),8
5,3,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,215.64102564102566,"[23, 27, 55]",3,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,215.64102564102566,"[23, 27, 55]",3,8.0,224,50,1.4042553901672363,1.2160568237304688,1.3013989925384521,studentportuguese (30),8
5,2,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,214.64102564102566,"[23, 27]",2,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,214.64102564102566,"[23, 27]",2,8.0,224,50,1.2615160942077637,1.5230159759521484,1.2506370544433594,studentportuguese (30),8
5,1,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,213.64102564102566,[23],1,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,213.64102564102566,[23],1,8.0,224,50,1.1488549709320068,1.37534499168396,1.8954150676727295,studentportuguese (30),8
5,0,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,212.64102564102566,[],0,"{42, 44, 12, 18, 24}","{42: 1, 44: 1, 12: 1, 18: 1, 24: 1}",212.64102564102566,212.64102564102566,[],0,8.0,224,50,1.694488763809204,1.9774701595306396,1.440476894378662,studentportuguese (30),8
1,4,{42},{42: 1},212.33983588874892,{42},{42: 1},212.33983588874892,216.33983588874892,"[55, 131, 140, 208]",4,{42},{42: 1},212.33983588874892,216.33983588874892,"[55, 131, 140, 208]",4,8.5,224,50,0.3048853874206543,0.32694315910339355,0.32044124603271484,studentportuguese (30),9
1,3,{42},{42: 1},212.33983588874892,{42},{42: 1},212.33983588874892,215.33983588874892,"[55, 131, 140]",3,{42},{42: 1},212.33983588874892,215.33983588874892,"[55, 131, 140]",3,8.5,224,50,0.35514235496520996,0.35407471656799316,0.37134528160095215,studentportuguese (30),9
1,2,{42},{42: 1},212.33983588874892,{42},{42: 1},212.33983588874892,214.33983588874892,"[55, 131]",2,{42},{42: 1},212.33983588874892,214.33983588874892,"[55, 131]",2,8.5,224,50,0.3426692485809326,0.337954044342041,0.3166027069091797,studentportuguese (30),9
1,1,{42},{42: 1},212.33983588874892,{42},{42: 1},212.33983588874892,213.33983588874892,[55],1,{42},{42: 1},212.33983588874892,213.33983588874892,[55],1,8.5,224,50,0.4071018695831299,0.5838949680328369,0.37841296195983887,studentportuguese (30),9
1,0,{42},{42: 1},212.33983588874892,{42},{42: 1},212.33983588874892,212.33983588874892,[],0,{42},{42: 1},212.33983588874892,212.33983588874892,[],0,8.5,224,50,0.3452150821685791,0.3614339828491211,0.34447717666625977,studentportuguese (30),9
2,4,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,220.64285714285714,"[55, 131, 140, 208]",4,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,220.64285714285714,"[55, 131, 140, 208]",4,8.5,224,50,0.6359012126922607,0.6488490104675293,0.6415081024169922,studentportuguese (30),9
2,3,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,219.64285714285714,"[55, 131, 140]",3,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,219.64285714285714,"[55, 131, 140]",3,8.5,224,50,0.6569828987121582,0.7109448909759521,0.7774078845977783,studentportuguese (30),9
2,2,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,218.64285714285714,"[55, 131]",2,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,218.64285714285714,"[55, 131]",2,8.5,224,50,0.6569139957427979,0.5767059326171875,0.6501128673553467,studentportuguese (30),9
2,1,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,217.64285714285714,[55],1,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,217.64285714285714,[55],1,8.5,224,50,0.776176929473877,0.717033863067627,0.679638147354126,studentportuguese (30),9
2,0,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,216.64285714285714,[],0,"{42, 44}","{42: 1, 44: 1}",216.64285714285714,216.64285714285714,[],0,8.5,224,50,0.6885199546813965,0.7905058860778809,1.0027668476104736,studentportuguese (30),9
3,4,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,222.04285714285714,"[55, 131, 140, 208]",4,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,222.04285714285714,"[55, 131, 140, 208]",4,8.5,224,50,1.2528319358825684,1.0594329833984375,0.9859199523925781,studentportuguese (30),9
3,3,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,221.04285714285714,"[55, 131, 140]",3,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,221.04285714285714,"[55, 131, 140]",3,8.5,224,50,0.9917957782745361,1.0948641300201416,1.026134967803955,studentportuguese (30),9
3,2,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,220.04285714285714,"[55, 131]",2,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,220.04285714285714,"[55, 131]",2,8.5,224,50,0.9668352603912354,0.974642276763916,1.018338680267334,studentportuguese (30),9
3,1,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,219.04285714285714,[55],1,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,219.04285714285714,[55],1,8.5,224,50,1.0474920272827148,1.0959210395812988,1.2328081130981445,studentportuguese (30),9
3,0,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,218.04285714285714,[],0,"{42, 44, 39}","{42: 1, 44: 1, 39: 1}",218.04285714285714,218.04285714285714,[],0,8.5,224,50,0.9834880828857422,1.0238358974456787,0.9874517917633057,studentportuguese (30),9
4,4,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,223.14285714285714,"[55, 131, 140, 208]",4,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,223.14285714285714,"[55, 131, 140, 208]",4,8.5,224,50,1.6296980381011963,1.4273128509521484,1.7294580936431885,studentportuguese (30),9
4,3,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,222.14285714285714,"[55, 131, 140]",3,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,222.14285714285714,"[55, 131, 140]",3,8.5,224,50,1.777575969696045,1.6020610332489014,1.3935391902923584,studentportuguese (30),9
4,2,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,221.14285714285714,"[55, 131]",2,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,221.14285714285714,"[55, 131]",2,8.5,224,50,1.3314838409423828,1.4544219970703125,1.503338098526001,studentportuguese (30),9
4,1,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,220.14285714285714,[55],1,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,220.14285714285714,[55],1,8.5,224,50,1.613131046295166,1.9129939079284668,2.097043991088867,studentportuguese (30),9
4,0,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,219.14285714285714,[],0,"{42, 44, 28, 39}","{42: 1, 44: 1, 28: 1, 39: 1}",219.14285714285714,219.14285714285714,[],0,8.5,224,50,1.799901008605957,1.5413341522216797,1.6151669025421143,studentportuguese (30),9
5,4,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,224.0,"[55, 131, 140, 208]",4,"{39, 42, 44, 13, 28}","{39: 1, 42: 1, 44: 1, 13: 1, 28: 1}",220.0,224.0,"[55, 131, 140, 208]",4,8.5,224,50,1.8968238830566406,1.8200061321258545,2.166764974594116,studentportuguese (30),9
